;TDryBul;HDirNor;oveHeaPumY_u;reaTZon_y;delta_reaTZon_y
1664;283.15;0.0;0.108294736;292.9040738;-0.000871201
1665;283.198125;0.0;0.184575948;292.9032026;0.046839692
1666;283.25;0.0;0.258658727;292.9500423;0.146172122
1667;283.13;0.0;0.316304054;293.0962144;0.117964701
1668;283.05;0.0;0.325131123;293.2141791;0.124208904
1669;283.15;0.0;0.299979152;293.338388;0.106187105
1670;283.25;0.0;0.2372523;293.4445751;0.06755828
1671;283.35;0.0;0.143570407;293.5121334;0.011851975
1672;283.45;0.0;0.031552471;293.5239854;-0.065987441
1673;283.2388889;0.0;0.0;293.4579979;-0.127274329
1674;282.85;0.0;0.0;293.3307236;-0.136419501
1675;282.6048611;0.0;0.0;293.1943041;-0.133706859
1676;282.35;0.0;0.0;293.0605972;-0.089818129
1677;282.05;0.0;0.033506168;292.9707791;-0.054833511
1678;281.75;0.0;0.091763338;292.9159456;-0.023705697
1679;281.48125;0.0;0.164721331;292.8922399;0.017899409
1680;281.25;0.0;0.243234642;292.9101393;0.055054469
1681;281.05;0.0;0.314297875;292.9651938;0.082374885
1682;280.85;0.0;0.366987015;293.0475687;0.100519085
1683;280.65;0.0;0.393597668;293.1480878;0.102912252
1684;280.45;0.0;0.389145386;293.251;0.091511086
1685;280.3333333;0.0;0.35369977;293.3425111;0.068339129
1686;280.25;0.0;0.291370886;293.4108502;0.030540358
1687;280.1;0.0;0.209698862;293.4413906;-0.014044562
1688;279.95;0.0;0.120754669;293.427346;-0.126092965
1689;279.8291667;0.0;0.03825309;293.3012531;-0.13089675
1690;279.75;0.0;0.0;293.1703563;-0.033208097
1691;279.7291667;0.0;0.700437946;293.1371482;0.174143047
1692;279.75;0.0;1.0;293.3112913;0.285202367
1693;279.7970833;0.0;1.0;293.5964936;0.328675061
1694;279.85;0.0;1.0;293.9251687;0.328931172
1695;279.9175;0.0;1.0;294.2540999;0.315959503
1696;279.85;0.0;1.0;294.5700594;0.296908919
1697;279.4675;0.0;1.0;294.8669683;0.274191948
1698;278.95;0.678571429;1.0;295.1411602;0.254136543
1699;278.448125;2.0;0.988942335;295.3952968;0.225220577
1700;277.95;4.071428571;0.902646478;295.6205173;0.179962698
1701;277.453125;6.0;0.750230246;295.80048;0.115362484
1702;277.05;6.109375;0.546088098;295.9158425;0.022145649
1703;276.75;5.0;0.310567216;295.9379882;-0.085597155
1704;276.45;2.859375;0.073063481;295.852391;-0.207041741
1705;276.15;1.0;0.0;295.6453493;-0.287075229
1706;275.85;0.28125;0.0;295.3582741;-0.281638487
1707;275.4625;0.0;0.0;295.0766356;-0.194506217
1708;275.25;0.0;0.036091256;294.8821293;-0.140053714
1709;275.5625;0.0;0.126177763;294.7420756;-0.130186151
1710;276.05;0.0;0.255557759;294.6118895;-0.158713134
1711;276.45;0.0;0.0;294.4531763;-0.196319002
1712;276.85;0.0;0.0;294.2568573;-0.192693244
1713;277.25;0.0;0.0;294.0641641;-0.179193662
1714;277.65;0.0;0.0;293.8849704;-0.108292763
1715;277.7054688;0.0;0.0;293.7766777;-0.163237895
1716;277.55;0.0;0.0;293.6134398;-0.14880216
1717;277.5486979;0.0;0.0;293.4646376;-0.138346709
1718;277.55;0.0;0.0;293.3262909;-0.142246257
1719;277.2229885;0.0;0.0;293.1840447;-0.150014083
1720;276.85;0.0;0.0;293.0340306;-0.060368274
1721;277.4822198;0.0;0.042291533;292.9736623;-0.013495952
1722;278.15;0.0;0.098211257;292.9601663;-0.012253852
1723;277.8642361;0.0;0.155836151;292.9479125;-0.014247357
1724;277.25;0.0;0.217075096;292.9336651;-0.018148786
1725;276.1042735;0.0;0.282687923;292.9155163;-0.019682054
1726;275.15;0.0;0.353940458;292.8958343;0.037905638
1727;275.6282051;0.0;0.431174272;292.9337399;0.103610063
1728;276.25;0.0;0.49415701;293.03735;0.107960807
1729;276.0757284;0.0;0.522771508;293.1453108;0.093136092
1730;275.95;0.0;0.518780227;293.2384469;0.088449173
1731;276.0997608;0.0;0.487589354;293.3268961;0.080970834
1732;276.35;0.0;0.430098075;293.4078669;0.069014529
1733;277.0315789;0.0;0.348689462;293.4768814;0.048300282
1734;277.55;0.0;0.247174307;293.5251817;-0.024501221
1735;276.7252142;0.0;0.132204779;293.5006805;-0.111676096
1736;275.65;0.0;0.028225692;293.3890044;-0.225993173
1737;275.1145691;0.0;0.0;293.1630112;-0.219242358
1738;274.85;0.0;0.007396292;292.9437689;-0.076562472
1739;274.9561497;0.0;0.78022775;292.8672064;0.124762895
1740;275.25;0.0;1.0;292.9919693;0.223881681
1741;275.8096591;0.0;1.0;293.215851;0.28924822
1742;276.25;74.53404669;1.0;293.5050992;0.400716141
1743;276.2844968;193.0;1.0;293.9058153;0.518656048
1744;276.25;297.6394608;1.0;294.4244714;0.587215984
1745;276.157437;340.0;1.0;295.0116874;0.482369771
1746;276.05;263.7721563;1.0;295.4940571;0.398989264
1747;279.3685986;166.0;0.872664372;295.8930464;0.382145116
1748;282.55;86.39808619;0.62980099;296.2751915;0.031821385
1749;280.1892521;13.0;0.27313628;296.3070129;-0.248592571
1750;277.55;0.0;0.0;296.0584203;-0.307494107
1751;276.7499179;6.0;0.0;295.7509262;-0.244426878
1752;276.65;74.75536315;0.0;295.5064993;-0.056581734
1753;277.8116947;146.0;0.0;295.4499176;0.014166188
1754;278.75;213.8499649;0.0;295.4640838;-0.010432678
1755;278.7716387;269.0;0.0;295.4536511;-0.038865376
1756;278.65;194.0834905;0.0;295.4147857;-0.147178186
1757;278.3876374;74.0;0.0;295.2676076;-0.289659449
1758;278.15;24.89477041;0.0;294.9779481;-0.312968839
1759;278.1930769;0.0;0.0;294.6649793;-0.238083934
1760;278.25;0.0;0.0;294.4268953;-0.212910367
1761;277.8254545;0.0;0.0;294.213985;-0.202986347
1762;277.45;0.0;0.0;294.0109986;-0.11277411
1763;277.4645455;0.0;0.0;293.8982245;-0.147347838
1764;277.55;0.0;0.0;293.7508767;-0.132705775
1765;277.7015385;0.0;0.0;293.6181709;-0.12210462
1766;277.85;0.0;0.0;293.4960663;-0.123425861
1767;277.6884615;0.0;0.0;293.3726404;-0.126706852
1768;277.55;0.0;0.0;293.2459336;-0.106942101
1769;277.9447917;0.0;0.0;293.1389915;-0.094566181
1770;278.35;0.0;0.008649666;293.0444253;0.01056296
1771;278.5141369;0.0;0.04505039;293.0549882;0.008116205
1772;278.65;0.0;0.073025769;293.0631044;-0.006262774
1773;278.7548872;0.0;0.098688625;293.0568417;-0.004044499
1774;278.85;0.0;0.126949261;293.0527972;0.003895154
1775;278.8941388;0.0;0.156312333;293.0566923;0.010934603
1776;278.85;0.0;0.184109877;293.0676269;-0.003344717
1777;277.9938312;0.0;0.208275067;293.0642822;-0.022428528
1778;277.05;0.0;0.234157638;293.0418537;0.010743294
1779;277.164881;0.0;0.267722958;293.052597;0.033902916
1780;277.25;0.0;0.296406699;293.0864999;0.023499862
1781;276.8523148;0.0;0.313761585;293.1099998;0.014840329
1782;276.45;0.0;0.324586664;293.1248401;0.015670675
1783;276.2478289;0.0;0.331392621;293.1405108;0.017692761
1784;276.05;0.0;0.333455858;293.1582035;-0.069547343
1785;275.0061063;0.0;0.330110163;293.0886562;-0.058320342
1786;273.95;0.0;0.351990676;293.0303358;0.038797309
1787;274.1161458;0.0;1.0;293.0691331;0.171464002
1788;274.35;0.0;1.0;293.2405971;0.192129193
1789;273.8671875;0.0;1.0;293.4327263;0.176729262
1790;273.45;0.0;1.0;293.6094556;0.18459068
1791;273.7670455;0.0;1.0;293.7940463;0.199661687
1792;274.05;0.0;1.0;293.993708;0.18352129
1793;273.6642045;0.0;1.0;294.1772293;0.167121037
1794;273.35;0.0;1.0;294.3443503;0.159576401
1795;273.35;0.0;1.0;294.5039267;0.143197998
1796;273.35;0.0;1.0;294.6471247;0.149078985
1797;273.35;0.0;1.0;294.7962037;0.170648613
1798;273.35;3.572916667;1.0;294.9668523;0.197568492
1799;273.6154167;7.0;1.0;295.1644208;0.188516069
1800;274.05;4.09672619;0.985795339;295.3529369;0.156117995
1801;274.3764951;1.0;0.915488479;295.5090549;0.106414036
1802;274.65;0.330357143;0.799966124;295.6154689;0.004088752
1803;273.8865882;0.0;0.655004756;295.6195576;-0.075522915
1804;272.95;0.0;0.513933027;295.5440347;-0.063851167
1805;272.8666087;0.0;0.399498755;295.4801836;-0.113633188
1806;272.85;0.0;0.303636246;295.3665504;-0.243605953
1807;272.9142663;0.0;0.0;295.1229444;-0.302763146
1808;272.95;0.0;0.0;294.8201813;-0.30769726
1809;272.65;0.0;0.0;294.512484;-0.300133584
1810;272.35;0.0;0.0;294.2123504;-0.207770013
1811;272.3489583;0.0;0.0;294.0045804;-0.233098365
1812;272.35;0.0;0.0;293.771482;-0.230203323
1813;272.2854167;0.0;0.0;293.5412787;-0.207980407
1814;272.25;0.0;0.0;293.3332983;-0.197152558
1815;272.340625;0.0;0.0;293.1361458;-0.097525792
1816;272.45;0.0;0.014013901;293.03862;-0.088826921
1817;272.5072917;0.0;0.0523042;292.949793;-0.089051368
1818;272.55;0.0;0.116807633;292.8607417;-0.074332712
1819;272.5333333;0.0;0.208037698;292.786409;-0.042389736
1820;272.55;0.0;0.320831645;292.7440192;0.003974348
1821;272.65;0.0;0.444745363;292.7479936;0.046379586
1822;272.75;0.0;0.565148573;292.7943732;0.082532734
1823;272.85;0.0;0.669517645;292.8769059;0.111192609
1824;272.95;0.0;0.747319239;292.9880985;0.133169021
1825;273.1541667;0.0;0.790330057;293.1212675;0.152867602
1826;273.35;0.0;0.792291348;293.2741351;0.135114752
1827;273.2333333;0.0;0.74740743;293.4092499;0.098472408
1828;273.05;0.0;0.662876728;293.5077223;0.068516989
1829;273.1;0.0;0.550636422;293.5762393;0.033260067
1830;273.15;0.0;0.419338789;293.6094993;-0.036181996
1831;272.85;0.0;0.279825982;293.5733173;-0.104079275
1832;272.55;0.0;0.154639877;293.4692381;-0.183681097
1833;272.775;0.0;0.064072419;293.285557;-0.15144996
1834;272.95;0.0;0.03258938;293.134107;-0.087007267
1835;272.8;0.0;0.744929773;293.0470998;0.048983971
1836;272.65;0.0;1.0;293.0960837;0.121478826
1837;272.5;0.0;1.0;293.2175625;0.158586891
1838;272.35;22.60755814;1.0;293.3761494;0.215979459
1839;272.13125;77.0;1.0;293.5921289;0.322160879
1840;272.05;203.5842735;1.0;293.9142898;0.485233111
1841;272.38125;322.0;1.0;294.3995229;0.51413539
1842;272.85;360.2045858;1.0;294.9136583;0.508683465
1843;273.25;386.0;1.0;295.4223417;0.4866955
1844;273.65;401.9238951;0.892863304;295.9090372;0.427507766
1845;274.1025;416.0;0.640817357;296.336545;0.352247507
1846;274.55;505.5551855;0.263478466;296.6887925;0.241672889
1847;274.78;586.0;0.0;296.9304654;-0.015139011
1848;274.85;377.5233507;0.0;296.9153264;-0.31515056
1849;274.8495652;150.0;0.0;296.6001758;-0.29946638
1850;274.75;113.0577723;0.0;296.3007095;-0.272864361
1851;274.2538723;76.0;0.0;296.0278451;-0.279200431
1852;273.75;28.543379;0.0;295.7486447;-0.316487708
1853;274.2296875;0.0;0.0;295.432157;-0.318105329
1854;274.65;0.0;0.0;295.1140516;-0.315102968
1855;274.3515625;0.0;0.0;294.7989487;-0.272613182
1856;274.05;0.0;0.0;294.5263355;-0.246021825
1857;273.7998125;0.0;0.0;294.2803136;-0.227788583
1858;273.55;0.0;0.0;294.0525251;-0.170045468
1859;272.8406087;0.0;0.0;293.8824796;-0.227717809
1860;272.15;0.0;0.0;293.6547618;-0.186784744
1861;272.6353913;0.0;0.0;293.467977;-0.148372335
1862;273.15;0.0;0.0;293.3196047;-0.160643316
1863;272.9445;0.0;0.0;293.1589614;-0.163926401
1864;272.75;0.0;0.005343748;292.995035;-0.055212163
1865;272.6;0.0;0.060029571;292.9398228;-0.048464056
1866;272.45;0.0;0.12584333;292.8913588;-0.062873023
1867;272.3;0.0;0.205858901;292.8284857;-0.049042547
1868;272.15;0.0;0.305456827;292.7794432;-0.010421351
1869;271.9125;0.0;0.419075994;292.7690219;0.023540527
1870;271.65;0.0;0.533890506;292.7925624;0.059114329
1871;271.50625;0.0;0.639944766;292.8516767;0.093110763
1872;271.45;0.0;0.726486038;292.9447875;0.11504773
1873;271.4995192;0.0;0.783394259;293.0598352;0.124921083
1874;271.65;0.0;0.804691312;293.1847563;0.127647316
1875;272.0370879;0.0;0.788018373;293.3124036;0.119994995
1876;272.35;0.0;0.732914927;293.4323986;0.091476634
1877;272.2741071;0.0;0.6421956;293.5238752;0.047361638
1878;272.15;0.0;0.525459199;293.5712369;0.00044702
1879;272.1546266;0.0;0.396720058;293.5716839;-0.037656404
1880;272.15;0.0;0.270192541;293.5340275;-0.100276345
1881;271.252116;0.0;0.156867116;293.4337511;-0.174689151
1882;270.25;0.0;0.076755592;293.259062;-0.108235188
1883;270.1176393;0.0;0.752771454;293.1508268;0.030335893
1884;270.35;0.0;1.0;293.1811627;0.107918818
1885;270.9211538;0.0;1.0;293.2890815;0.149826477
1886;271.45;0.0;1.0;293.438908;0.174630075
1887;271.7625;0.0;1.0;293.6135381;0.18031069
1888;271.95;0.0;1.0;293.7938488;0.167805232
1889;271.925;0.0;1.0;293.961654;0.179195547
1890;271.95;0.0;1.0;294.1408495;0.196752
1891;272.15;0.0;1.0;294.3376015;0.206695371
1892;272.35;0.751677852;1.0;294.5442969;0.217187914
1893;272.55;2.0;1.0;294.7614848;0.212525273
1894;272.75;2.540551877;1.0;294.9740101;0.189202437
1895;272.8720588;3.0;1.0;295.1632125;0.226908953
1896;272.95;78.91112848;0.98657612;295.3901215;0.341440809
1897;273.1158444;151.0;0.903194228;295.7315623;0.267724749
1898;273.35;116.2061246;0.711653501;295.999287;0.133867727
1899;274.410781;78.0;0.443481153;296.1331548;0.071830394
1900;275.25;69.85489777;0.141841337;296.2049852;-0.082526848
1901;274.7779825;59.0;0.0;296.1224583;-0.342462324
1902;274.25;24.73561947;0.0;295.779996;-0.426244833
1903;273.9383333;-8.88e-16;0.0;295.3537512;-0.364982508
1904;273.65;0.0;0.0;294.9887686;-0.305599916
1905;273.3963636;0.0;0.0;294.6831687;-0.275243044
1906;273.15;0.0;0.0;294.4079257;-0.253363948
1907;272.930303;0.0;0.0;294.1545617;-0.238694291
1908;272.75;0.0;0.0;293.9158674;-0.215187832
1909;273.0128788;0.0;0.0;293.7006796;-0.179775186
1910;273.35;0.0;0.0;293.5209044;-0.187153319
1911;272.9054545;0.0;0.0;293.3337511;-0.191138532
1912;272.55;0.0;0.0;293.1426126;-0.08180456
1913;272.749375;0.0;0.011773154;293.060808;-0.069825341
1914;272.95;0.0;0.042620977;292.9909827;-0.073921133
1915;273.115625;0.0;0.093817441;292.9170615;-0.059841958
1916;273.25;0.0;0.167395035;292.8572196;-0.035465587
1917;273.25625;0.0;0.258221258;292.821754;-0.004490191
1918;273.15;0.0;0.358468338;292.8172638;0.021670259
1919;272.98375;0.0;0.458513706;292.8389341;0.038595828
1920;272.75;0.0;0.550749973;292.8775299;0.052039139
1921;272.2975;0.0;0.630561213;292.929569;0.060821286
1922;271.95;0.0;0.694088546;292.9903903;0.083775639
1923;271.9;0.0;0.738930386;293.074166;0.092642121
1924;271.85;0.0;0.757491817;293.1668081;0.09032693
1925;271.8;0.0;0.747817287;293.257135;0.079141222
1926;271.75;0.0;0.711160437;293.3362762;0.041430715
1927;270.8851852;0.0;0.651320506;293.3777069;-0.012225244
1928;270.05;0.0;0.580936886;293.3654817;-0.009213921
1929;270.6309438;0.0;0.516903637;293.3562678;-0.001698495
1930;271.25;0.0;0.455483998;293.3545693;-0.029340479
1931;271.319871;0.0;0.394198136;293.3252288;-0.049407755
1932;271.35;0.0;0.343096517;293.2758211;-0.058765848
1933;271.2965;0.0;0.307820588;293.2170552;-0.059060334
1934;271.25;0.0;0.290642318;293.1579949;-0.036634549
1935;271.8591667;0.0;0.291196873;293.1213603;-0.009128209
1936;272.55;0.0;0.301620503;293.1122321;-0.029227911
1937;272.2690476;0.0;0.313407278;293.0830042;-0.009678361
1938;272.05;19.41886792;0.334967412;293.0733258;0.105939516
1939;272.45;62.0;0.358453577;293.1792654;0.239509764
1940;272.85;169.8707004;0.344376993;293.4187751;0.322692249
1941;273.087013;255.0;0.251768968;293.7414674;0.255953596
1942;273.35;252.2040214;0.058194143;293.997421;0.144648353
1943;273.9939394;245.0;0.0;294.1420693;0.058867211
1944;274.65;237.4428509;0.0;294.2009365;0.003320671
1945;274.969697;227.0;0.0;294.2042572;-0.041593295
1946;275.15;192.6987268;0.0;294.1626639;-0.063320795
1947;275.230303;139.0;0.0;294.0993431;-0.112597669
1948;275.25;56.36483254;0.0;293.9867454;-0.221751812
1949;275.1864583;0.0;0.0;293.7649936;-0.239884384
1950;275.05;0.0;0.0;293.5251092;-0.261608905
1951;274.8171875;0.0;0.0;293.2635003;-0.241847737
1952;274.35;0.0;0.0;293.0216526;-0.174846312
1953;273.5805496;0.0;0.050596605;292.8468063;-0.13609103
1954;272.75;0.0;0.150297032;292.7107153;-0.106945279
1955;271.9491379;0.0;0.288887005;292.60377;-0.064311952
1956;271.45;0.0;0.458103273;292.539458;0.021972542
1957;271.6590426;0.0;0.644481461;292.5614306;0.108249141
1958;272.15;0.0;0.819953661;292.6696797;0.164308514
1959;272.7063421;0.0;0.958637289;292.8339882;0.204598504
1960;273.15;0.0;1.0;293.0385867;0.18683632
1961;272.4541466;0.0;1.0;293.2254231;0.128789937
