TDryBul;HDirNor;oveHeaPumY_u;reaTZon_y;delta_reaTZon_y
274.0675;0.0;0.578539970172481;294.1641079224058;0.0002890086836373
274.29999999999995;0.0;0.5741865336288072;294.1649414036928;0.0008334812870316
274.5325;0.0;0.5689188776222707;294.16620886937363;0.0012674656808258
274.75;0.0;0.5629499770234777;294.1677328225482;0.0015239531745692
274.9534821428571;0.0;0.5565985371986909;294.16929543952307;0.0015626169748657
275.1542857142857;0.0;0.5501130357935315;294.1707465130165;0.001451073493456
275.3529464285714;0.0;0.5435844846959574;294.172046313878;0.0012998008614317
275.54999999999995;0.0;0.0;294.17317569595474;0.0011293820767832
275.75111607142856;0.0;0.0;294.0712519774135;-0.1019237185412293
275.94821428571424;0.0;0.0;293.9709867806391;-0.1002651967743872
276.12120535714286;0.0;0.0;293.87234903909086;-0.0986377415482593
276.25;0.0;0.0;293.7751979085876;-0.0971511305033345
276.314375;0.0;0.0;293.67928336811514;-0.0959145404723926
276.33;0.0;0.0;293.5842460843617;-0.0950372837534132
276.330625;0.0;0.0;293.4898144498084;-0.0944316345533593
276.35;0.0;0.0;293.3959030555096;-0.0939113942987432
276.388125;0.0;0.0;293.302611672038;-0.0932913834716373
276.4283333333333;0.0;0.0;293.2100395239266;-0.092572148111401
276.479375;0.0;0.0;293.1181940768161;-0.0918454471104723
276.54999999999995;0.0;0.0;293.0271306438049;-0.0910634330111861
276.6578125;0.0;0.0;292.9369521235824;-0.0901785202225937
276.8041666666666;0.0;0.0;292.8478571984108;-0.0890949251715369
276.9734375;8.67039161392405;0.0;292.7600508744617;-0.0878063239491098
277.15;29.37104430379747;0.0;292.6763088680119;-0.0837420064497678
277.3332589285714;54.13617484177215;0.0;292.6003359394854;-0.0759729285265393
277.5303571428571;75.0;0.0;292.53337192074287;-0.0669640187425102
277.73727678571424;91.36911749693752;0.0;292.4742475557261;-0.0591243650167143
277.95;106.89306859942832;0.0;292.42159612909114;-0.0526514266350091
278.2392857142857;119.97048540220496;0.0;292.37515494641104;-0.0464411826800983
278.60714285714283;129.0;0.0;292.3345592154788;-0.0405957309322388
278.94642857142856;130.76537298387098;0.0;292.29896633973704;-0.03559287574177
279.15;124.81922043010752;0.0;292.2659662166985;-0.0330001230385619
279.1975961538461;113.71345766129032;0.0;292.2324384301314;-0.0335277865670491
279.17692307692306;100.0;0.0;292.195950878646;-0.0364875514854361
279.14278846153843;83.29225352112677;0.0;292.1553469068069;-0.0406039718390616
279.15;63.779342723004696;1.0;292.10965766395634;-0.0456892428505852
279.2025240384615;44.87676056338028;1.0;292.2498307926918;0.140173128735455
279.2605769230769;30.0;1.0;292.38373086010387;0.1339000674120711
279.31334134615383;18.71698943661972;1.0;292.5126563122953;0.1289254521914244
279.35;9.137323943661972;1.0;292.6377068628868;0.1250505505914816
279.375;2.48899647887324;1.0;292.7593376230465;0.1216307601597463
279.4;0.0;1.0;292.8784019136852;0.1190642906386756
279.42499999999995;0.0;1.0;292.9961885544665;0.1177866407813326
279.45;0.0;1.0;293.1134673785568;0.1172788240902491
279.475;0.0;1.0;293.2302411652116;0.1167737866547895
279.5;0.0;0.9924708661126316;293.34651267847573;0.1162715132641665
279.525;0.0;0.9641089528265144;293.4608424370719;0.1143297585961704
279.54999999999995;0.0;0.9221140944364588;293.56925048116995;0.1084080440980415
279.590625;0.0;0.8721203682255405;293.66915778484486;0.0999073036749109
279.65;0.0;0.8182843726087031;293.759164177815;0.0900063929701673
279.709375;0.0;0.7636515361304728;293.8386904658383;0.0795262880232599
279.75;0.0;0.7105612055353607;293.90764136853977;0.0689509027014878
279.68476562499995;0.0;0.6607816325657134;293.9662676186996;0.0586262501598184
279.509375;0.0;0.6162670513748767;294.0146805459515;0.0484129272518885
279.32929687499995;0.0;0.5783505159663778;294.0533416939804;0.0386611480288934
279.25;0.0;0.5468517511156158;294.08354265656203;0.0302009625816594
279.259765625;0.0;0.5204075463338333;294.1071106515821;0.0235679950200733
279.278125;0.0;0.4978477195041214;294.12553763309177;0.0184269815096627
279.307421875;0.0;0.4788410183330115;294.1396428360592;0.0141052029674142
279.35;0.0;0.4629801507086875;294.15019038658875;0.0105475505295657
279.4;0.0;0.4498175890265948;294.1578750378535;0.0076846512647534
279.45;0.0;0.4389691589938473;294.16326994723283;0.0053949093793335
279.5;0.0;0.4301320372399776;294.16683092584867;0.0035609786158374
279.54999999999995;0.0;0.4230120497704043;294.1689532833853;0.0021223575366207
279.6;0.0;0.417332842863897;294.1699738160269;0.0010205326416325
279.65;0.0;0.4128416597409317;294.1701745402308;0.0002007242038644
279.7;0.0;0.4093124870231671;294.169787512605;-0.0003870276257771
279.75;0.0;0.4065472159371051;294.1690002261224;-0.0007872864826481
279.7909375;0.0;0.4043753533533445;294.1679611992331;-0.0010390268892592
279.8175;0.0;0.4027374179412996;294.1667358804235;-0.0012253188095883
279.8353125;0.0;0.4016300553289347;294.16534889109096;-0.001386989332559
279.85;0.0;0.4009935529466651;294.1638548606866;-0.0014940304043307
279.86;0.0;0.4007243236016862;294.1623274668862;-0.0015273938004156
279.8533333333333;0.0;0.4007526545455196;294.1608115901807;-0.0015158767055254
279.82;0.0;0.4011346938486245;294.1592729503416;-0.0015386398391115
279.75;0.0;0.4020084832665324;294.15763348059585;-0.0016394697457258
279.6458333333333;0.0;0.4035758545601382;294.1557872542704;-0.0018462263254832
279.5222222222222;0.0;0.405970262350958;294.15368126833295;-0.002105985937419
279.3875;0.0;0.4091544237411454;294.1513689474964;-0.0023123208365518
279.25;0.0;0.413014770708371;294.1489418903426;-0.0024270571537954
279.09609375;0.0;0.417378832399589;294.146515047734;-0.0024268426085995
278.92569444444445;0.0;0.4222351288085;294.1440951161035;-0.0024199316305271
278.76744791666664;0.0;0.4275754182827556;294.1416860811195;-0.002409034983998
278.65;0.0;0.4331256373224581;294.13944710514926;-0.002238975970215
278.5921875;0.0;0.4384020759316804;294.137640758941;-0.0018063462082409
278.575;0.0;0.4428511215782593;294.1365386128804;-0.0011021460606457
278.5703125;0.0;0.44622406475943;294.13620066170324;-0.0003379511771299
278.54999999999995;0.0;0.4486045121125346;294.136485003947;0.0002843422437308
278.5049005681818;0.0;0.450339726481855;294.1371126031606;0.0006275992136011
278.45056818181814;0.0;0.451804350449442;294.13782232657894;0.0007097234183675
278.39595170454544;0.0;0.4531569011708541;294.1385113607617;0.0006890341828125
278.35;0.0;0.4544407981561086;294.1391567961282;0.0006454353664366
278.3823863636364;0.0;0.4556061646990862;294.1397931423172;0.0006363461889691
278.5;0.0;0.4559614199460664;294.1408264845484;0.00103334223121
278.6176136363636;0.0;0.4548962760928152;294.1425659152606;0.0017394307122344
278.65;0.0;0.4527353156668881;294.1447354879783;0.0021695727177188
278.52357954545454;0.0;0.4505482225568896;294.146656496667;0.0019210086886687
278.2931818181818;0.0;0.4498770737166538;294.1474561540509;0.0007996573838795
278.06619318181816;0.0;0.4514201818471337;294.1468619188421;-0.0005942352087231
277.95;0.0;0.454697843934197;294.14532422568874;-0.0015376931534092
277.92499999999995;0.0;0.4582942872053642;294.14378687560384;-0.0015373500849023
277.9;0.0;0.4612528638074082;294.1428100260562;-0.0009768495476123
277.875;0.0;0.4636710557365689;294.1422684240098;-0.0005416020464394
277.85;0.0;0.0;294.1420561749269;-0.0002122490828924
277.825;0.0;0.0;294.05289055810937;-0.0891656168175245
277.79999999999995;0.0;0.0;293.9640761165358;-0.088814441573561
277.775;0.0;0.0;293.8756109282415;-0.0884651882943217
277.75;0.0;0.0;293.7874930817805;-0.0881178464609888
277.674609375;0.0;0.0;293.6997206761682;-0.0877724056122701
277.540625;0.0;0.0;293.6120160354282;-0.0877046407400143
277.41132812499995;0.0;0.0;293.5240581079939;-0.0879579274343314
277.35;0.0;0.0;293.43587393454624;-0.0881841734476438
277.353515625;0.0;0.0;293.34783674292214;-0.088037191624096
277.3739583333333;0.0;0.0;293.2603006153305;-0.0875361275915906
277.40742187499995;0.0;0.0;293.1733554505619;-0.0869451647686219
277.45;0.0;0.0;293.08706927668214;-0.0862861738797846
277.50234375;0.0;0.0;293.00148837073;-0.0855809059521561
277.56041666666664;0.0;0.0;292.9166623195911;-0.0848260511388616
277.61328125;0.0;0.0;292.8326183474281;-0.0840439721630446
277.65;0.0;0.0;292.74932366901083;-0.0832946784172463
277.67499999999995;0.0;0.0;292.66668581814537;-0.082637850865467
277.7;0.0;0.0;292.58463706390853;-0.0820487542368368
277.725;0.0;0.0;292.5031741822036;-0.0814628817049651
277.75;0.0;0.0;292.4222939665792;-0.0808802156244041
277.775;0.0;0.0;292.34199322813265;-0.0803007384465104
277.79999999999995;0.0;0.0;292.2622687954142;-0.0797244327184785
277.825;0.0;0.0;292.183117514331;-0.0791512810831704
277.85;0.0;0.0;292.1045362480526;-0.0785812662783769
277.87265625;0.0;0.0;292.02652187691626;-0.0780143711363621
277.8770833333333;0.0;0.0;291.9490584711051;-0.0774634058111587
277.84296874999995;0.0;0.0;291.8720432478866;-0.0770152232184955
277.75;0.0;1.0;291.79526281774616;-0.0767804301404453
277.363671875;0.0;1.0;291.9099470568651;0.1146842391189579
276.6322916666666;0.0;1.0;292.02188928012066;0.1119422232555393
275.80976562499995;0.0;1.0;292.1292160414614;0.1073267613407438
275.15;0.0;1.0;292.2314537644488;0.1022377229873541
274.64317908653845;0.0;1.0;292.3295210808397;0.0980673163909955
274.1588942307692;0.0;1.0;292.4242778738971;0.0947567930573427
273.77016225961535;0.0;1.0;292.51586560067904;0.0915877267819382
273.54999999999995;0.0;1.0;292.60482456153505;0.0889589608560186
273.4631385216346;0.0;1.0;292.6920917172562;0.0872671557211219
273.4215745192308;0.0;1.0;292.77840587558416;0.0863141583279798
273.4192232572115;0.0;1.0;292.86402016306977;0.0856142874856118
273.45;0.0;1.0;292.9491530194581;0.0851328563883839
273.49560546875;0.0;1.0;293.033988387528;0.0848353680698323
273.54296875;0.0;1.0;293.1186090523011;0.0846206647731264
273.59384765625;0.0;1.0;293.20302580925886;0.0844167569577507
273.65;0.0;1.0;293.2872590152202;0.0842332059613113
273.7240234375;0.0;1.0;293.3713385360129;0.0840795207927271
273.8130208333333;0.0;1.0;293.45536302035964;0.0840244843467417
273.8955078125;0.0;1.0;293.5394147212048;0.0840517008451229
273.95;0.0;0.9832940466837792;293.6234578584056;0.0840431372008083
273.9421875;0.0;0.9548739187388444;293.70413918478346;0.0806813263778849
273.87916666666666;0.0;0.9198205963407744;293.7788922204708;0.0747530356873653
273.8015625;0.0;0.8819957278728321;293.84617664816506;0.0672844276942328
273.75;0.0;0.8439235924429166;293.905422630622;0.0592459824569004
273.74531249999995;0.0;0.8070360811272177;293.95676932181226;0.0513466911903037
273.7625;0.0;0.7720743819272953;294.00074341733955;0.0439740955272895
273.7734375;0.0;0.7396664146613275;294.0378738834495;0.0371304661099429
273.75;0.0;0.710392638814946;294.0686531447418;0.0307792612923094
273.6708881578947;0.0;0.6848088263785612;294.0935281929792;0.0248750482373907
273.5473684210526;0.0;0.663399355517361;294.1129334632563;0.0194052702771045
273.4001644736842;0.0;0.6462986914330382;294.1274554579547;0.0145219946983843
273.25;0.0;0.6332872974124482;294.1378166465038;0.0103611885490977
273.06139802631577;0.0;0.6238804652782476;294.1448069110166;0.0069902645128081
272.8251315789473;0.0;0.617926943486128;294.1489247994649;0.0041178884483201
272.6012993421052;0.0;0.6153123082648958;294.15058665979467;0.0016618603297615
272.45;0.0;0.6153152951949574;294.1505135601759;-7.309961875989757e-05
272.4928125;0.0;0.6167458652083196;294.1496133789755;-0.000900181200393
272.70916666666665;0.0;0.617486892629649;294.149226465475;-0.0003869135005061
272.9459375;0.0;0.6160401913763086;294.1501677113989;0.0009412459239115
273.04999999999995;0.0;0.6126671463270106;294.152122520627;0.0019548092280956
273.0274609375;0.0;0.6090371625674027;294.153990042392;0.0018675217649501
272.9948958333333;0.0;0.6064348343127739;294.1550286528808;0.0010386104888198
272.9648828125;0.0;0.6047821169565204;294.1553848674237;0.0003562145429327
272.95;0.0;0.6038798780124934;294.1552582892358;-0.0001265781879169
272.9490234375;0.0;0.6034369768807057;294.1548781240906;-0.0003801651452022
272.9505208333333;0.0;0.603223486302585;294.15440985573343;-0.0004682683571672
272.9517578125;0.0;0.6031587159013836;294.15391145054133;-0.0004984051921042
272.95;0.0;0.6032024286298602;294.1534101360399;-0.0005013145014345
272.93281249999995;0.0;0.6033477048521514;294.15291031810307;-0.0004998179368271
272.9;0.0;0.6037052325262342;294.15234699744354;-0.0005633206595234
272.8671875;0.0;0.6043642097991456;294.15167566421627;-0.0006713332272738
272.85;0.0;0.6052474521562052;294.1509546532241;-0.0007210109921516
272.91484375;0.0;0.606145419680946;294.1503127099121;-0.0006419433120186
273.06041666666664;0.0;0.6062709392579644;294.1502011751705;-0.0001115347416202
273.20078125;0.0;0.6050169808245001;294.1509110079036;0.0007098327330936
273.25;0.0;0.6027205535803684;294.15214496433754;0.001233956433964
273.225;0.0;0.6004705652515476;294.1532016510296;0.0010566866920385
273.2;0.0;0.5989806428012099;294.15368473815005;0.0004830871204717
273.17499999999995;0.0;0.5981159292994365;294.1537429580833;5.82199332370692e-05
273.15;0.0;0.5977561809096035;294.15349839692306;-0.0002445611602297
273.125;0.0;0.5977962719304205;294.1530494394923;-0.0004489574307626
273.1;0.0;0.5981459504985962;294.1524737949871;-0.0005756445052043
273.075;0.0;0.5987290740792743;294.15183145926574;-0.000642335721352
273.04999999999995;0.0;0.5994825074800072;294.15116751448073;-0.0006639447850034
273.1571875;0.0;0.6003548260427846;294.1505147022999;-0.0006528121808173
273.42749999999995;0.0;0.6000694930160574;294.1506191902791;0.000104487979172
273.7090625;0.0;0.5973303998028847;294.15214785685646;0.0015286665773714
273.85;0.0;0.0;294.1546844524856;0.0025365956291238
273.864375;0.0;0.0;294.0435579197722;-0.1111265327133992
273.8683333333333;0.0;0.0;293.9331182507337;-0.1104396690384987
273.863125;0.0;0.0;293.8233046762983;-0.1098135744354067
273.85;0.0;0.0;293.71406360116833;-0.1092410751299439
273.83124999999995;0.0;0.0;293.6053485645588;-0.1087150366095102
273.80833333333334;0.0;0.0;293.4971259021405;-0.1082226624183135
273.78125;0.0;0.0;293.3893701152133;-0.1077557869271572
273.75;0.0;0.0;293.28205584463063;-0.1073142705827194
273.6353125;0.0;0.0;293.1751578700348;-0.1068979745958245
273.43583333333333;0.0;0.0;293.0682172637521;-0.1069406062827056
273.2684375;0.0;0.0;292.96077019851003;-0.10744706524207
273.25;0.0;0.0;292.8529950366284;-0.1077751618817046
273.37335937499995;0.0;0.0;292.7457088153469;-0.1072862212814129
273.5339583333333;0.0;0.0;292.6396849059946;-0.1060239093523023
273.702578125;3.9932528409090895;0.0;292.5351202103965;-0.1045646955981283
273.85;16.065340909090907;0.0;292.4332745129767;-0.1018456974197761
273.975390625;36.35475852272727;0.0;292.3364929612964;-0.0967815516803511
274.0989583333333;65.0;0.0;292.2471457537105;-0.0893472075858312
274.223046875;100.12293473385168;0.0;292.1677431622664;-0.0794025914441363
274.35;138.7085077751196;0.0;292.1002189283581;-0.0675242339082728
274.4921875;179.18982692882776;0.0;292.04558496753486;-0.0546339608232528
274.65;220.0;0.0;292.0044351271287;-0.0411498404061489
274.80781249999995;265.383701052181;0.0;291.9768819129353;-0.0275532141934036
274.95;315.40423350757027;0.0;291.964252630056;-0.0126292828793452
275.02457932692306;362.2226492091745;0.0;291.9678012060291;0.0035485759731272
275.02804487179486;398.0;0.0;291.9860876825688;0.0182864765396857
275.0174879807692;411.6933297334167;0.0;292.0152582743765;0.0291705918077695
275.04999999999995;403.87171033933953;1.0;292.0484082429151;0.0331499685385665
275.1835164835165;384.1142357755926;1.0;292.27071077632246;0.222302533407344
275.38296703296703;362.0;1.0;292.48647201398984;0.2157612376673796
275.565934065934;341.9205459024896;0.9887748052754112;292.69536629748745;0.2088942834976137
275.65;321.3877074688797;0.9485873468161812;292.89581440364753;0.2004481061600813
275.63655462184875;299.6610153008299;0.8917484893573048;293.08163450531947;0.1858201016719363
275.59033613445376;276.0;0.8281427423931298;293.2488174578497;0.1671829525302541
275.52394957983194;249.9814967105263;0.764998950132364;293.39539683457025;0.1465793767205241
275.45;222.0756578947368;0.7076750024739373;293.52074097268826;0.1253441381180096
275.37091649159663;192.88199013157893;0.6595375584785474;293.6254610693406;0.1047200966523291
275.27930672268906;163.0;0.622394293284028;293.71100690539055;0.0855458360499596
275.1730435924369;120.64144736842104;0.5969293259520099;293.7793098752447;0.0683029698541304
275.04999999999995;66.48684210526316;0.5894095441787092;293.82879728514973;0.0494874099050548
274.7997321428571;19.8388157894737;0.60402749971752;293.8593024161448;0.0305051309950954
274.40642857142853;0.0;0.6345669314750693;293.8767740766656;0.0174716605207549
274.0099107142857;0.0;0.6657101978723796;293.89176720864026;0.0149931319746769
273.75;0.0;0.6873981355893309;293.9104737557732;0.0187065471329219
273.63339285714284;0.0;0.7007104275121259;293.9318098397559;0.0213360839827032
273.57571428571424;0.0;0.7065259746360293;293.9549409802986;0.0231311405427163
273.5801785714286;0.0;0.7063902715796013;293.9787438403404;0.0238028600417692
273.65;0.0;0.7015360285149119;294.0024148669585;0.0236710266181034
273.7709821428571;0.0;0.6929220593855783;294.02540862632304;0.0229937593645672
273.9107142857143;0.0;0.681434402815482;294.0472886373293;0.0218800110062602
274.04508928571425;0.0;0.6680587503966402;294.0676131490705;0.0203245117412507
274.15;0.0;0.6537712879119312;294.08599970356653;0.0183865544959758
274.22745535714284;0.0;0.6395300442928795;294.1021229903872;0.0161232868206298
274.2994047619047;0.0;0.6260254121625461;294.1158539878488;0.0137309974616641
274.3716517857143;0.0;0.613542396312029;294.12731675536526;0.0114627675164342
274.45;0.0;0.602193924902706;294.1367210296371;0.0094042742718443
274.546875;0.0;0.5919601443842516;294.1443287939037;0.0076077642666518
274.6583333333333;0.0;0.5826596011557074;294.1504647992385;0.0061360053347243
274.765625;0.0;0.574142640459216;294.1553956790182;0.0049308797797493
274.85;0.0;0.5664309156590581;294.15925532266925;0.003859643651026
274.88515625;0.0;0.5596876802069952;294.1620784167985;0.002823094129269
274.8770833333333;0.0;0.5542617274095255;294.1637867799071;0.0017083631086052
274.85546875;0.0;0.5503472830504134;294.1644022515701;0.0006154716630248
274.85;0.0;0.5477932443335579;294.1641462346368;-0.0002560169333492
274.88828125;0.0;0.5461765590944374;294.1633724542129;-0.0007737804239127
274.95624999999995;0.0;0.5448844097152069;294.16250273869736;-0.0008697155155346
275.02109375;0.0;0.5435522015170029;294.16176225726014;-0.0007404814372193
275.04999999999995;0.0;0.5421966118253603;294.1611255262416;-0.0006367310185169
274.90546874999995;0.0;0.5411405865786306;294.1603908148612;-0.000734711380403
274.58124999999995;0.0;0.5419265349710658;294.1586668270582;-0.0017239878030181
274.24140624999995;0.0;0.5458275208941982;294.1553283923709;-0.0033384346872935
274.04999999999995;0.0;0.5522908242800805;294.1508955273521;-0.0044328650188276
274.03188920454545;0.0;0.5593080371863456;294.1466774331344;-0.0042180942176628
274.0642045454545;0.0;0.5650357297355008;294.1437274749091;-0.0029499582253151
274.0894176136364;0.0;0.5691729037048102;294.1420676801408;-0.0016597947682726
274.04999999999995;0.0;0.5720503197055985;294.1413474484115;-0.0007202317293035
273.9534090909091;0.0;0.5744977493201643;294.14096660626285;-0.0003808421486724
273.85;0.0;0.5771228787219804;294.1405280243199;-0.0004385819429444
273.7465909090909;0.0;0.5799427557982468;294.1400287419931;-0.0004992823268139
273.65;0.0;0.5829057155403101;294.1395063960459;-0.0005223459472176
273.54964488636364;0.0;0.5859058046659639;294.139025836228;-0.0004805598179018
273.4482954545454;0.0;0.5889577702031434;294.1385733447956;-0.0004524914323837
273.3727982954545;0.0;0.5920483684044461;294.13815326337374;-0.0004200814218506
273.35;0.0;0.59491691525524;294.13791430300574;-0.0002389603679944
273.40406249999995;0.0;0.5971075925349333;294.1381013560349;0.000187053029208
273.515;0.0;0.5980392928949354;294.1390028981082;0.0009015420732225
273.6434375;0.0;0.5974505688651038;294.14068513177915;0.0016822336709765
273.75;0.0;0.5955203683851596;294.1429483187357;0.0022631869565543
273.83624999999995;0.0;0.5927767236408138;294.1454125944605;0.0024642757247761
